Date,Latitude,Longitude,Magnitude
07/08/1980,-12.41,166.38099999999997,7.5
07/08/1980,-12.742,165.63400000000001,5.6
07/09/1980,39.269,23.041,6.4
07/09/1980,39.257,22.557,6.3
07/09/1980,-12.807,166.097,5.9
07/09/1980,-12.63,166.017,5.9
07/09/1980,-12.689,166.00400000000002,6.7
07/09/1980,-12.640999999999998,165.87400000000002,5.6
07/13/1980,-33.474000000000004,-70.15100000000001,5.6
07/14/1980,-29.273000000000003,-177.15400000000002,6.6
07/16/1980,-4.456,143.52100000000002,6.5
07/17/1980,-12.525,165.916,7.9
07/17/1980,-11.828,166.44,5.7
07/17/1980,-12.887,165.222,5.6
07/18/1980,-24.034000000000002,-176.097,5.6
07/19/1980,-28.997,-69.675,6.1
07/19/1980,-21.886,-139.019,5.9
07/20/1980,16.352999999999998,-91.945,5.5
07/20/1980,-17.865,-178.625,6.0
07/21/1980,-6.252000000000001,154.441,5.7
07/21/1980,-12.499,166.458,5.7
07/21/1980,-12.287,166.50900000000001,5.9
07/22/1980,-20.302,169.607,6.1
07/23/1980,-2.7910000000000004,101.199,5.5
07/24/1980,-22.0,170.144,5.8
07/24/1980,0.8590000000000001,-29.601,5.5
07/29/1980,-13.100999999999999,166.338,6.7
07/29/1980,29.331,81.258,5.7
07/29/1980,29.598000000000003,81.092,6.5
07/30/1980,5.276,-82.665,5.9
08/02/1980,-11.085999999999999,165.433,6.3
08/03/1980,51.998999999999995,-169.28400000000002,5.5
08/09/1980,15.888,-88.516,6.4
08/14/1980,-56.012,-121.505,5.7
08/16/1980,-1.347,120.366,5.5
08/18/1980,-1.9480000000000002,-80.017,5.6
08/19/1980,-3.5789999999999997,140.037,5.8
08/21/1980,-41.318000000000005,80.508,6.3
08/21/1980,-2.026,68.058,5.5
08/24/1980,-15.222000000000001,-173.674,6.2
08/25/1980,-14.784,167.915,5.5
08/27/1980,15.869000000000002,94.70100000000001,5.5
08/31/1980,-12.499,166.46200000000002,5.6
09/02/1980,17.179000000000002,73.707,5.5
09/03/1980,3.238,-78.19,5.8
09/07/1980,38.1383333,-118.39133329999999,5.52
09/10/1980,-12.132,166.294,5.5
09/10/1980,-18.612000000000002,176.107,5.5
09/13/1980,-4.109,127.459,5.6
09/14/1980,49.976000000000006,78.889,6.2
09/15/1980,-61.387,-56.428999999999995,5.8
09/17/1980,-15.276,-173.593,5.6
09/19/1980,13.892000000000001,120.725,5.7
09/20/1980,-5.125,102.41,5.5
09/20/1980,-6.426,148.139,5.6
09/24/1980,-15.595999999999998,167.511,5.6
09/24/1980,35.45,139.964,6.0
09/24/1980,35.46,140.08,5.5
09/26/1980,-3.225,142.237,6.5
09/26/1980,-15.027999999999999,167.295,5.9
09/28/1980,-55.974,-27.573,5.6
09/28/1980,-6.31,154.809,6.0
10/02/1980,19.942,122.42200000000001,5.5
10/04/1980,-15.722000000000001,-179.359,6.0
10/05/1980,-39.542,176.47799999999998,5.6
10/05/1980,-11.377,117.571,5.7
10/07/1980,35.598,82.073,5.5
10/08/1980,-0.004,123.27799999999999,5.5
10/08/1980,-15.219000000000001,-174.015,5.5
10/08/1980,-5.3660000000000005,103.118,6.3
10/08/1980,-4.864,-105.921,5.6
10/08/1980,-1.38,-77.686,5.5
10/09/1980,-15.379000000000001,-173.42,6.0
10/10/1980,36.195,1.354,7.3
10/10/1980,36.364000000000004,1.632,5.9
10/10/1980,36.221,1.611,6.2
10/11/1980,73.35300000000001,54.997,5.8
10/12/1980,49.958,79.085,5.9
10/18/1980,24.281,121.913,5.5
10/19/1980,-6.108,145.52,5.8
10/19/1980,32.762,48.571999999999996,5.8
10/20/1980,33.075,140.379,5.6
10/20/1980,-6.271,154.838,5.7
10/22/1980,-36.495,-98.605,5.6
10/23/1980,-6.605,129.621,5.8
10/24/1980,-21.989,170.165,6.7
10/24/1980,-22.019000000000002,169.94099999999997,5.5
10/24/1980,-21.961,169.981,5.6
10/24/1980,18.211,-98.24,6.4
10/25/1980,-21.982,170.025,6.7
10/25/1980,-21.89,169.85299999999998,7.2
10/25/1980,-21.886999999999997,169.666,5.5
10/25/1980,-22.313000000000002,170.38,6.5
10/26/1980,11.751,125.50200000000001,6.1
10/26/1980,-22.065,169.46,5.6
10/26/1980,-22.146,169.46400000000003,5.5
10/26/1980,-22.283,170.166,5.6
10/27/1980,-0.146,-24.85,5.5
10/27/1980,-13.059000000000001,166.12900000000002,6.2
10/28/1980,-22.217,169.50900000000001,5.5
10/28/1980,-30.464000000000002,-177.94,5.6
10/29/1980,-21.491999999999997,169.46900000000002,6.4
10/29/1980,8.398,93.35,6.2
10/30/1980,-22.238000000000003,169.546,5.8
11/01/1980,14.366,145.774,5.6
11/01/1980,18.954,-107.62799999999999,6.1
11/04/1980,53.817,160.741,5.9
11/05/1980,-2.701,122.05799999999999,5.6
11/06/1980,43.754,86.141,5.6
11/08/1980,41.117,-124.25299999999999,7.2
11/10/1980,-31.576,-67.468,5.7
11/11/1980,-51.422,28.796,6.7
11/12/1980,19.441,-69.607,5.9
11/15/1980,3.4539999999999997,126.708,5.6
11/17/1980,-31.691,-178.12099999999998,5.6
11/19/1980,27.394000000000002,88.75200000000001,6.1
11/19/1980,-6.513,131.529,5.7
11/20/1980,-6.064,149.286,5.8
11/21/1980,51.798,-176.141,5.7
11/22/1980,-3.665,140.04399999999998,5.5
11/23/1980,40.914,15.366,6.9
11/26/1980,40.385,141.30700000000002,5.8
11/28/1980,27.585,56.503,5.5
11/29/1980,-35.346,179.96,5.7
11/30/1980,-19.426,-175.85,6.0
12/02/1980,-27.134,-176.47400000000002,5.5
12/03/1980,-21.938000000000002,-138.961,5.6
12/03/1980,-30.245,-178.012,5.6
12/04/1980,52.256,160.116,5.5
12/07/1980,36.027,1.229,5.7
12/08/1980,-14.835,166.838,5.9
12/09/1980,-65.721,-175.71400000000003,5.6
12/11/1980,-21.272,-68.153,6.1
12/11/1980,32.418,131.746,5.6
12/12/1980,-58.937,149.114,5.6
12/12/1980,6.6770000000000005,123.89399999999999,5.5
12/14/1980,49.931999999999995,79.005,5.9
12/14/1980,52.994,171.06400000000002,5.6
12/14/1980,-6.101,149.792,5.8
12/15/1980,-17.593,-172.3,6.3
12/15/1980,45.988,90.384,5.5
12/15/1980,-25.025,-175.451,5.5
12/17/1980,-21.416999999999998,169.875,6.0
12/17/1980,49.479,-129.496,6.8
12/18/1980,36.009,44.67,5.8
12/19/1980,34.586999999999996,50.652,5.8
12/19/1980,-21.339000000000002,-174.359,6.1
12/19/1980,30.581,140.643,6.2
12/20/1980,-0.987,138.556,5.5
12/21/1980,-9.047,158.42,5.9
12/22/1980,34.503,50.59,5.5
12/23/1980,-16.29,178.165,5.9
12/24/1980,-5.64,145.496,5.6
12/24/1980,-8.955,112.041,5.6
12/26/1980,-22.214000000000002,-179.59400000000002,5.5
12/26/1980,-21.125999999999998,-174.34599999999998,5.5
12/27/1980,50.04,79.046,5.9
12/31/1980,46.06,151.453,6.5
12/31/1980,-15.487,-173.53400000000002,5.6
01/02/1981,2.137,-79.168,5.7
01/02/1981,29.244,128.136,6.1
01/02/1981,44.21,149.153,5.5
01/03/1981,2.156,-79.232,5.7
01/03/1981,-9.841000000000001,160.433,5.6
01/07/1981,2.004,-79.29,5.6
01/07/1981,-23.754,-70.622,5.5
01/07/1981,-49.907,-114.13799999999999,5.7
01/07/1981,19.173,121.15100000000001,5.7
01/09/1981,-14.974,-174.019,5.6
01/10/1981,36.361999999999995,71.416,5.5
01/11/1981,2.059,98.07,5.7
01/16/1981,-5.428999999999999,102.90799999999999,5.5
01/18/1981,-61.091,-55.426,6.0
01/18/1981,38.489000000000004,142.972,5.8
01/18/1981,38.51,142.977,5.9
01/18/1981,38.64,142.75,7.0
01/18/1981,38.58,142.82,6.2
01/18/1981,38.64,142.75,6.9
01/19/1981,38.599000000000004,142.877,6.1
01/19/1981,-8.497,124.779,5.7
01/19/1981,-4.5760000000000005,139.232,6.7
01/19/1981,-3.471,146.13,6.1
01/20/1981,-15.99,-172.524,5.6
01/21/1981,-59.323,-27.006,5.5
01/21/1981,-30.96,-177.638,5.5
01/22/1981,38.215,142.672,6.4
01/23/1981,42.523999999999994,142.122,6.3
01/23/1981,38.149,142.775,5.9
01/23/1981,30.927,101.098,6.8
01/23/1981,-29.682,60.839,6.8
01/24/1981,-5.419,102.93299999999999,5.6
01/27/1981,-6.649,130.241,5.5
01/28/1981,-54.59,158.016,5.6
01/29/1981,24.513,121.939,5.6
01/30/1981,-56.115,-27.195,5.6
01/30/1981,51.744,176.274,7.0
01/30/1981,-5.608,110.209,5.7
01/30/1981,51.573,176.075,5.6
01/31/1981,-11.905,166.421,5.8
02/01/1981,-11.139000000000001,117.314,5.6
02/01/1981,51.336999999999996,176.77700000000002,5.6
02/01/1981,36.443000000000005,1.655,5.7
02/01/1981,53.03,162.406,5.9
02/05/1981,50.167,-176.273,5.7
02/05/1981,-10.681,107.965,5.7
02/06/1981,-21.094,-178.93400000000003,5.6
02/09/1981,54.974,165.993,5.5
02/13/1981,9.562999999999999,126.588,5.6
02/13/1981,-15.594000000000001,-74.529,5.6
02/14/1981,3.333,128.128,5.6
02/16/1981,-11.425999999999998,-12.98,5.6
02/17/1981,-21.743000000000002,169.377,6.7
02/17/1981,-23.09,39.479,5.7
02/18/1981,29.328000000000003,130.216,5.9
02/19/1981,-21.541,169.46200000000002,6.0
02/19/1981,44.638999999999996,149.342,5.9
02/20/1981,-33.275,-178.908,5.6
02/20/1981,22.918000000000003,121.448,5.7
02/22/1981,-22.198,174.827,6.2
02/23/1981,36.338,71.393,5.9
02/23/1981,39.076,143.339,5.7
02/23/1981,-13.819,166.55200000000002,5.6
02/24/1981,-21.381999999999998,169.162,5.9
02/24/1981,28.314,129.41,5.9
02/24/1981,-6.06,148.745,5.9
02/24/1981,38.484,142.895,5.7
02/24/1981,38.222,22.934,6.7
02/25/1981,38.125,23.141,6.4
02/26/1981,49.806000000000004,156.248,5.6
02/26/1981,-13.925,166.46099999999998,5.7
02/28/1981,-6.41,-81.416,6.0
03/02/1981,22.894000000000002,121.45299999999999,5.9
03/04/1981,-25.741999999999997,-176.678,5.5
03/04/1981,38.209,23.288,6.4
03/05/1981,-37.306999999999995,177.301,5.7
03/06/1981,-6.251,154.82399999999998,5.7
03/06/1981,3.8930000000000002,-85.915,6.4
03/07/1981,38.187,23.32,5.5
03/07/1981,-30.573,-178.208,5.7
03/09/1981,18.831,-103.90700000000001,5.7
03/10/1981,39.481,20.699,5.6
03/11/1981,-23.378,-175.291,5.5
03/12/1981,-7.183,146.124,5.5
03/13/1981,13.898,120.706,5.6
03/13/1981,-8.759,110.428,5.6
03/21/1981,-47.993,99.60600000000001,5.8
03/21/1981,-5.45,146.715,6.0
03/23/1981,-33.661,-71.892,6.2
03/23/1981,-22.805,172.708,5.5
03/24/1981,52.673,-168.037,5.5
03/25/1981,-48.138000000000005,-9.919,5.6
03/26/1981,-49.263000000000005,164.787,5.5
03/26/1981,-21.588,-174.263,5.7
03/26/1981,-19.37,-68.957,5.8
03/26/1981,3.412,127.99799999999999,6.1
03/28/1981,-5.7589999999999995,151.011,5.5
03/29/1981,50.008,79.023,5.6
03/30/1981,-2.2769999999999997,138.849,5.9
03/31/1981,-35.509,-179.66,5.5
04/01/1981,-27.31,-63.32,5.9
04/01/1981,-9.664,118.961,5.5
04/05/1981,-6.1339999999999995,154.50799999999998,5.8
04/05/1981,-55.908,-27.381999999999998,5.6
04/08/1981,45.667,152.32,5.9
04/09/1981,-59.778999999999996,150.235,6.2
04/10/1981,-4.037,147.484,5.8
04/10/1981,-23.414,-175.356,5.5
04/11/1981,14.275,119.194,5.7
04/13/1981,37.232,142.179,5.7
04/16/1981,-55.989,-27.441999999999997,5.8
04/18/1981,25.75,125.79799999999999,5.6
04/22/1981,49.901,78.90100000000001,5.9
04/23/1981,-14.623,166.76,5.5
04/24/1981,-12.097000000000001,166.517,5.7
04/24/1981,-13.425999999999998,166.421,6.9
04/25/1981,-22.25,179.41,6.1
04/25/1981,-13.53,166.674,5.9
04/25/1981,-22.249000000000002,179.41299999999998,5.7
04/25/1981,24.941,95.384,5.7
04/26/1981,33.0955,-115.6245,5.75
04/26/1981,-13.228,166.5,5.5
04/27/1981,-57.591,148.079,6.5
04/28/1981,-23.721,179.981,6.0
04/30/1981,43.233000000000004,150.222,6.1
05/02/1981,36.355,71.085,6.3
05/06/1981,-1.886,-80.885,6.4
05/08/1981,42.66,139.129,6.0
05/09/1981,-26.581,-64.911,5.5
05/09/1981,-5.16,154.7,5.9
05/13/1981,5.829,127.008,6.0
05/15/1981,-56.073,-26.962,5.5
05/18/1981,-31.025,-179.196,5.5
05/22/1981,-6.562,132.255,5.8
05/25/1981,68.205,53.656000000000006,5.5
05/25/1981,-48.786,164.357,7.6
05/26/1981,6.156000000000001,127.441,5.7
05/28/1981,-14.692,167.28,5.9
05/28/1981,-5.682,151.409,6.0
05/28/1981,31.851,78.411,5.6
05/30/1981,-49.152,164.743,5.7
06/01/1981,-16.125999999999998,-173.55900000000003,6.0
06/01/1981,18.734,-107.02600000000001,6.0
06/03/1981,-35.56,-17.04,6.4
06/05/1981,52.281000000000006,-165.199,5.5
06/05/1981,44.701,148.899,5.9
06/07/1981,16.592,145.471,5.7
06/09/1981,34.501,91.444,6.0
06/11/1981,29.913,57.715,6.7
06/13/1981,-60.17100000000001,154.71200000000002,6.0
06/13/1981,36.176,67.827,5.5
06/16/1981,-56.405,-24.814,5.6
06/20/1981,-20.065,169.03599999999997,5.5
06/20/1981,-21.379,169.451,5.8
06/21/1981,-20.256,-70.446,5.6
06/25/1981,-41.696999999999996,79.929,6.0
06/26/1981,-30.269000000000002,-178.986,5.7
07/06/1981,-15.29,-173.46200000000002,5.6
07/06/1981,-22.293000000000003,171.74200000000002,7.0
07/07/1981,-0.166,-18.837,6.4
07/07/1981,-22.92,-179.46900000000002,5.5
07/08/1981,-1.983,124.704,5.5
07/13/1981,-3.451,134.796,5.6
07/13/1981,50.207,-173.158,5.5
07/14/1981,-36.818000000000005,78.491,6.1
07/15/1981,-17.26,167.601,7.0
07/15/1981,-17.595,167.59799999999998,5.5
07/19/1981,45.425,150.076,5.5
07/19/1981,-17.143,167.524,5.5
07/21/1981,-15.436,167.47299999999998,5.8
07/23/1981,37.141,45.23,5.6
07/23/1981,-21.680999999999997,169.523,5.6
07/26/1981,11.88,141.681,5.5
07/28/1981,-41.574,-73.204,5.5
07/28/1981,30.013,57.794,7.1
07/29/1981,-21.616999999999997,169.627,6.2
08/01/1981,-18.643,-173.553,5.7
08/04/1981,38.071999999999996,49.34,5.6
08/07/1981,-5.186,151.674,5.9
08/12/1981,29.537,130.585,5.5
08/13/1981,44.849,17.312,5.5
08/14/1981,2.4459999999999997,127.044,5.5
08/16/1981,46.567,152.657,5.6
08/17/1981,-2.7510000000000003,139.157,5.8
08/17/1981,14.422,-93.78399999999999,5.6
08/17/1981,-25.451,-179.058,5.5
08/19/1981,-22.983,170.502,5.6
08/19/1981,-9.248,67.181,5.8
08/22/1981,-3.9810000000000003,140.408,5.5
08/23/1981,-22.069000000000003,170.955,5.8
08/23/1981,48.718,157.39,6.0
08/25/1981,-22.894000000000002,-175.854,5.9
08/25/1981,-22.9,-175.905,5.7
08/26/1981,-5.343,151.476,5.7
09/01/1981,-15.139000000000001,-173.28799999999998,5.8
09/01/1981,-14.96,-173.085,7.7
09/01/1981,-15.154000000000002,-173.264,5.6
09/01/1981,-15.314,-173.301,5.7
09/01/1981,-15.225,-173.178,5.6
09/02/1981,-15.474,-172.977,5.5
09/02/1981,35.707,140.898,5.5
09/03/1981,6.49,126.198,5.8
09/03/1981,43.621,147.031,6.6
09/03/1981,35.205,140.955,5.6
09/04/1981,11.05,123.21,6.6
09/04/1981,9.964,124.035,6.0
09/04/1981,33.66,-119.11,5.8
09/06/1981,-21.488000000000003,169.6,6.2
09/07/1981,30.649,141.55100000000002,5.8
09/08/1981,43.406000000000006,146.463,5.7
09/10/1981,10.677999999999999,144.746,5.6
09/12/1981,35.693000000000005,73.594,6.2
09/13/1981,49.897,78.983,6.0
09/13/1981,-60.843,-19.750999999999998,5.6
09/13/1981,24.866,-46.301,5.8
09/14/1981,18.32,-68.891,5.9
09/15/1981,-6.35,130.683,5.9
09/17/1981,-6.489,127.927,5.8
09/17/1981,-22.518,170.50599999999997,6.6
09/17/1981,-22.337,170.493,5.6
09/19/1981,-39.080999999999996,-74.808,5.6
09/20/1981,-22.48,170.764,5.6
09/20/1981,-28.223000000000003,-176.895,5.5
09/20/1981,-6.794,129.523,5.6
09/21/1981,-22.295,170.604,5.6
09/21/1981,-22.185,170.49099999999999,6.0
09/24/1981,28.97,142.215,5.7
09/24/1981,-45.653,79.86399999999999,5.5
09/25/1981,-29.971999999999998,-178.012,5.9
09/25/1981,38.499,143.158,6.1
09/28/1981,40.181,143.17700000000002,5.5
09/28/1981,-2.372,140.32,5.7
09/28/1981,-29.335,-179.03900000000002,6.0
09/30/1981,37.583833299999995,-118.8645,5.9
09/30/1981,37.608000000000004,-118.88799999999999,6.0
09/30/1981,-4.798,-112.008,5.9
10/01/1981,73.317,54.812,5.9
10/01/1981,-33.913000000000004,-179.61900000000003,5.7
10/01/1981,50.733000000000004,160.429,5.9
10/04/1981,-4.57,146.123,6.3
10/04/1981,-9.406,159.308,5.7
10/07/1981,-20.752,-178.632,5.8
10/07/1981,-6.402,154.899,5.8
10/07/1981,-11.443,66.277,6.0
10/09/1981,-9.979,162.046,6.4
10/11/1981,0.44,120.867,5.6
10/15/1981,40.229,142.287,6.0
10/16/1981,-33.134,-73.074,7.2
10/16/1981,-0.2,-16.512,5.5
10/16/1981,-56.397,-27.35,5.7
10/17/1981,-7.101,128.974,6.1
10/17/1981,-3.199,142.255,5.9
10/17/1981,-45.50899999999999,-15.18,6.0
10/17/1981,4.596,122.662,5.8
10/18/1981,49.886,78.898,6.0
10/18/1981,43.257,45.308,5.7
10/20/1981,-18.238,-179.292,5.6
10/23/1981,-8.78,106.448,5.5
10/23/1981,-8.812000000000001,106.456,5.7
10/25/1981,18.048,-102.084,7.3
10/28/1981,-31.272,-110.649,6.2
11/02/1981,-52.943999999999996,27.296999999999997,5.5
11/02/1981,12.198,92.855,5.7
11/03/1981,-1.831,-78.436,5.6
11/03/1981,43.542,-127.706,6.2
11/04/1981,-20.046,-174.27599999999998,6.3
11/05/1981,-21.549,170.14700000000002,5.8
11/06/1981,-59.713,-26.238000000000003,5.5
11/06/1981,-3.5580000000000003,143.79,6.9
11/07/1981,-32.199,-71.336,6.8
11/07/1981,-17.088,66.691,6.0
11/08/1981,-6.169,112.154,5.8
11/08/1981,37.281,115.01700000000001,5.5
11/08/1981,61.809,153.666,5.6
11/09/1981,53.221000000000004,-165.747,5.5
11/12/1981,-23.921,-175.57,5.6
11/15/1981,-65.635,179.899,6.0
11/16/1981,-55.995,-27.272,5.5
11/16/1981,-22.141,169.503,6.2
11/16/1981,-33.885999999999996,-179.695,5.9
11/18/1981,-2.282,22.813000000000002,5.8
11/18/1981,-29.516,-177.22799999999998,6.0
11/18/1981,31.803,131.726,5.5
11/22/1981,18.752,120.839,6.5
11/23/1981,43.001000000000005,146.179,5.9
11/24/1981,-22.504,170.635,6.7
11/24/1981,-22.372,170.558,6.2
11/25/1981,-3.2,142.15,5.6
11/25/1981,-15.245999999999999,-173.308,5.8
11/25/1981,-20.943,-178.863,5.9
11/26/1981,48.82,154.905,5.5
11/26/1981,6.477,127.384,5.5
11/27/1981,42.913000000000004,131.076,5.8
11/29/1981,49.86,78.857,5.6
12/01/1981,-37.111999999999995,179.71200000000002,5.7
12/02/1981,-7.412999999999999,128.80100000000002,5.7
12/02/1981,40.907,142.515,5.9
12/02/1981,-21.816,-179.463,5.6
12/02/1981,-15.755999999999998,88.387,5.7
12/05/1981,14.57,58.09,5.6
12/06/1981,-6.171,152.045,6.1
12/06/1981,8.001,-38.411,5.5
12/11/1981,-6.087000000000001,148.178,5.7
12/12/1981,23.932,125.85600000000001,6.3
12/12/1981,4.888,70.145,5.5
12/13/1981,-6.3870000000000005,154.929,5.9
12/13/1981,-6.343,154.923,5.5
12/13/1981,-9.347999999999999,111.76100000000001,5.7
12/14/1981,-56.363,-26.480999999999998,5.8
12/19/1981,39.243,25.226999999999997,7.2
12/22/1981,-9.753,154.724,5.5
12/23/1981,-15.452,-173.75400000000002,5.6
12/24/1981,-29.97,-177.61,6.8
12/24/1981,-22.045,-176.377,5.5
12/25/1981,-30.392,-177.497,5.5
12/26/1981,-29.934,-177.74099999999999,7.1
12/27/1981,49.909,78.873,6.2
12/27/1981,-2.121,139.80100000000002,5.9
12/27/1981,38.938,24.905,6.5
12/28/1981,-15.001,168.165,5.6
12/29/1981,-30.24,-177.885,5.5
01/01/1982,-17.954,-178.49599999999998,5.5
01/01/1982,26.823,142.55700000000002,6.7
01/03/1982,-0.972,-21.87,6.5
01/04/1982,18.014,145.626,6.1
01/04/1982,17.87,145.455,5.8
01/04/1982,-23.165,-177.312,6.0
01/06/1982,-10.517000000000001,161.334,5.5
01/07/1982,-12.07,166.707,5.8
01/07/1982,-3.387,177.56900000000002,5.8
01/07/1982,-56.44,-26.531,5.7
01/09/1982,46.983999999999995,-66.656,5.7
01/11/1982,13.752,124.35799999999999,7.1
01/11/1982,13.945,124.40700000000001,5.9
01/12/1982,-52.478,27.988000000000003,5.8
01/12/1982,13.158,-87.589,6.0
01/13/1982,-9.55,152.161,6.0
01/13/1982,-8.036,119.765,5.5
01/13/1982,-9.549,152.15200000000002,5.6
01/14/1982,-9.523,151.94899999999998,5.9
01/14/1982,9.994,124.249,5.6
01/15/1982,-9.513,152.14600000000002,6.0
01/18/1982,-17.288,167.81400000000002,5.6
01/18/1982,40.004,24.319000000000003,6.8
01/18/1982,39.906,24.578000000000003,5.5
01/18/1982,-4.046,153.475,5.5
01/20/1982,6.946000000000001,94.00200000000001,6.3
01/20/1982,7.119,93.944,6.2
01/20/1982,52.503,160.549,5.5
01/21/1982,19.22,-155.6,5.7
01/21/1982,19.218,-155.55200000000002,5.6
01/22/1982,-19.092,169.172,5.5
01/23/1982,23.9,121.70700000000001,5.9
01/23/1982,31.695999999999998,82.24600000000001,6.5
01/23/1982,31.581999999999997,82.205,6.0
01/23/1982,21.649,-45.477,5.8
01/24/1982,14.085,124.34700000000001,6.4
01/25/1982,53.222,-165.71900000000002,6.1
01/26/1982,-7.182,146.036,5.7
01/27/1982,-6.096,111.67299999999999,5.6
01/28/1982,-27.383000000000003,-71.782,6.1
01/29/1982,25.509,-45.288000000000004,5.8
01/30/1982,16.737000000000002,-61.43,6.0
01/31/1982,-22.713,-179.18400000000003,5.5
02/04/1982,-6.106,102.227,5.5
02/07/1982,29.035,-113.053,5.6
02/10/1982,-6.8629999999999995,106.936,5.5
02/10/1982,-22.648000000000003,-66.46600000000001,5.9
02/10/1982,-11.470999999999998,117.991,5.6
02/13/1982,-30.179000000000002,-177.89700000000002,5.6
02/14/1982,-47.376000000000005,100.073,5.7
02/15/1982,-3.505,177.475,5.7
02/20/1982,-16.713,177.231,5.5
02/20/1982,-10.860999999999999,166.015,6.8
02/20/1982,33.579,140.999,6.5
02/21/1982,-6.178,102.415,5.5
02/22/1982,1.8419999999999999,128.179,5.5
02/22/1982,33.598,141.006,5.6
02/22/1982,-10.077,160.97799999999998,5.5
02/27/1982,22.288,143.458,5.9
02/28/1982,-21.698,-173.53799999999998,5.6
02/28/1982,-11.347999999999999,117.26,5.6
03/02/1982,-7.291,120.31,5.5
03/04/1982,-22.426,173.62400000000002,6.0
03/06/1982,-0.774,136.255,5.7
03/06/1982,36.441,140.452,5.6
03/07/1982,38.009,72.695,5.5
03/07/1982,-25.096,-175.56900000000002,5.9
03/08/1982,52.96,159.804,5.6
03/10/1982,-56.037,-27.291,6.0
03/11/1982,-9.265,118.479,6.4
03/12/1982,13.913,123.571,5.7
03/16/1982,-3.324,177.533,5.6
03/19/1982,-2.802,138.811,5.5
03/21/1982,42.158,142.361,6.7
03/21/1982,42.231,142.52,5.8
03/21/1982,-18.586,-175.188,5.9
03/22/1982,6.65,175.06400000000002,5.6
03/25/1982,-52.733000000000004,-46.782,6.0
03/26/1982,-6.845,129.399,5.6
03/27/1982,34.711,140.825,5.7
03/27/1982,-11.102,162.94299999999998,5.5
03/27/1982,-11.083,163.075,5.6
03/28/1982,-31.485,-178.66,6.0
03/28/1982,-12.69,-76.065,6.1
03/29/1982,-3.6519999999999997,145.624,5.7
03/29/1982,-15.470999999999998,-179.61,6.3
03/29/1982,-5.035,148.942,5.9
03/29/1982,0.08800000000000001,123.33200000000001,6.0
04/03/1982,-15.095999999999998,168.15099999999998,5.5
04/05/1982,-3.465,139.745,5.5
04/06/1982,14.315,-92.08200000000001,6.5
04/08/1982,18.519000000000002,86.27600000000001,5.5
04/08/1982,-20.614,-174.18099999999998,5.5
04/09/1982,26.484,126.245,5.5
04/10/1982,-33.91,58.027,5.6
04/10/1982,-33.832,58.078,5.6
04/10/1982,17.38,-83.499,5.9
04/10/1982,-21.031999999999996,-176.3,5.6
04/12/1982,-30.185,-177.89,6.1
04/12/1982,46.765,154.061,5.5
04/15/1982,-4.74,103.161,5.5
04/16/1982,-15.792,-172.985,6.0
04/17/1982,19.871,120.52600000000001,6.2
04/17/1982,-6.507000000000001,130.71200000000002,5.5
04/18/1982,28.930999999999997,142.232,5.7
04/18/1982,-3.3939999999999997,177.47400000000002,5.5
04/18/1982,-28.185,-114.069,5.9
04/19/1982,-26.044,-178.625,5.5
04/19/1982,19.887999999999998,120.51799999999999,5.8
04/21/1982,-6.8229999999999995,129.9,5.7
04/23/1982,51.178000000000004,-179.84400000000002,5.6
04/25/1982,49.888999999999996,78.931,6.1
04/25/1982,-15.055,167.38,5.7
04/27/1982,-4.133,119.035,5.5
04/30/1982,-56.245,-27.456999999999997,5.7
05/02/1982,-29.318,-177.15099999999998,6.5
05/03/1982,-23.467,-68.814,5.5
05/06/1982,40.068000000000005,71.542,5.6
05/07/1982,-6.0489999999999995,147.19,5.5
05/07/1982,-0.624,123.291,5.9
05/07/1982,-60.597,-20.877,6.7
05/09/1982,-10.734000000000002,94.507,5.5
05/11/1982,-7.706,128.452,5.7
05/12/1982,-24.636,179.22299999999998,5.6
05/15/1982,50.574,-129.747,5.7
05/17/1982,-3.458,177.542,5.5
05/20/1982,-20.283,168.22,5.9
05/20/1982,-27.776,172.158,5.6
05/22/1982,7.564,94.023,5.5
05/23/1982,-3.385,177.395,5.9
05/24/1982,48.826,154.969,5.9
05/29/1982,42.812,143.164,5.8
05/30/1982,-5.207000000000001,152.494,5.7
05/31/1982,55.138000000000005,165.40099999999998,6.4
05/31/1982,7.776,135.77700000000002,6.4
05/31/1982,38.695,142.094,5.9
06/01/1982,-41.548,-75.10600000000001,6.1
06/02/1982,-18.083,-172.49200000000002,6.4
06/04/1982,51.597,-177.333,5.8
06/04/1982,4.093,124.523,5.7
06/04/1982,44.431999999999995,148.326,5.6
06/06/1982,35.357,-36.023,5.7
06/06/1982,-17.953,-172.37900000000002,5.5
06/07/1982,16.607,-98.149,6.9
06/07/1982,16.558,-98.35799999999999,7.0
06/08/1982,-41.94,88.306,5.6
06/09/1982,-5.707999999999999,150.96200000000002,5.9
06/09/1982,-46.147,95.384,5.6
06/11/1982,-17.616,-174.41400000000002,6.3
06/11/1982,-17.68,-174.41099999999997,5.5
06/14/1982,-4.7139999999999995,103.061,5.9
06/15/1982,31.906999999999996,99.931,5.6
06/18/1982,-34.023,58.37,5.5
06/18/1982,-22.614,171.83599999999998,5.6
06/19/1982,13.312999999999999,-89.339,6.2
06/19/1982,-14.719000000000001,167.87599999999998,5.6
06/21/1982,-10.783,164.174,5.6
